Taxpayer_ID,Age,Gender,Region,Marital_Status,Number_of_Dependants,Annual_Gross_Income (KES),Total_Tax_Paid (KES),Source_of_Income_Raw,Business_Sector,Tax_Compliance_Score,Compliance_Window_Deviation,Effective_Tax_Rate
A196955134X,26.0,Female,Nakuru,Married,1,79660.83274680331,2511.2377111703886,Employment (PAYE),Unknown,1,7,3.1524120757715295
A760360225X,33.0,Female,Kiambu,Single,5,433580.1514057769,13668.233051064195,Informal_Sector,Tech/IT,1,7,3.1524120757715304
A737888347X,78.0,Female,Machakos,Single,3,1103663.4217448619,57986.6983049305,Employment (PAYE),Retail/Wholesale,1,2,5.254020126285884
A644459924X,27.0,Male,Rural_Uplands,Married,3,17520249.267898478,1104620.9072530095,Business (Sole Proprietor),Retail/Wholesale,1,0,6.304824151543061
A512834919X,67.0,,Nairobi,Single,1,1170255.8015235933,184456.4260232333,Business (Sole Proprietor),Unknown,3,13,15.762060378857647
A596832859X,20.0,Male,Nairobi,Married,7,46367.14306390933,7308.417085684695,Business (Sole Proprietor),Retail/Wholesale,5,2,15.762060378857647
A723123952X,68.0,Male,Rural_SemiArid,Single,4,84888.26501282107,13380.13958588555,Employment (PAYE),Service (Consultancy),5,6,15.762060378857651
A695192667X,36.0,Female,Nairobi,Single,7,8184690.654971002,2064121.4125747983,Informal_Sector,Agriculture/Farming,4,3,25.219296606172243
A950207886X,59.0,Male,Nairobi,Married,0,194544.576726277,30664.233647388828,Business (Sole Proprietor),Unknown,5,8,15.762060378857647
A893410426X,52.0,Female,Kiambu,Married,0,288160.22814562655,9083.997829633523,Rental,Service (Consultancy),1,3,3.1524120757715304
A144047803X,63.0,Male,Rural_Uplands,Single,3,63536.80475303341,6008.825716782014,Business (Sole Proprietor),Retail/Wholesale,3,3,9.45723622731459
A582897882X,43.0,Male,Machakos,Married,6,2807079.3073400212,353962.82824428263,Employment (PAYE),Tech/IT,2,3,12.609648303086122
A969533218X,81.0,Female,Rural_SemiArid,Married,6,568354.0386333358,59722.87115670822,Business (Sole Proprietor),Retail/Wholesale,2,4,10.508040252571767
A713811693X,54.0,Female,Mombasa,Married,4,83960.18506798145,2646.7710129231723,Business (Sole Proprietor),Retail/Wholesale,1,1,3.1524120757715304
A799905142X,66.0,Male,Nairobi,Single,3,60431.27613544776,7620.171385746776,Informal_Sector,Unknown,4,18,12.609648303086118
A302120588X,38.0,Male,Mombasa,Married,0,425408.82165318425,26821.2781303847,Informal_Sector,Retail/Wholesale,2,3,6.304824151543059
A445236735X,81.0,Female,Machakos,Married,3,286733.720898717,9039.02844292019,Employment (PAYE),Retail/Wholesale,1,5,3.1524120757715295
A749620068X,22.0,Male,Nairobi,Single,7,934872.39762735,147355.15177929707,Employment (PAYE),Service (Consultancy),3,12,15.762060378857651
A610702777X,21.0,Female,Nairobi,Married,1,609535.6456916834,64050.251003055324,Employment (PAYE),Service (Consultancy),2,3,10.508040252571767
A638339044X,56.0,Female,Nairobi,Married,6,180462.71617778158,5688.928457053689,Informal_Sector,Finance,1,1,3.1524120757715304
A261985842X,52.0,Male,Mombasa,Married,6,118693.23740379688,7483.399898082927,Employment (PAYE),Agriculture/Farming,2,1,6.304824151543061
A166436383X,18.0,Male,Rural_Uplands,,5,211099.90367832955,19964.21656649318,Rental,Manufacturing,3,2,9.457236227314587
A583745511X,41.0,Male,Nakuru,Married,1,117474.75401275755,18516.441657405343,Business (Sole Proprietor),Manufacturing,5,4,15.762060378857647
A211134294X,74.0,Female,Rural_SemiArid,Married,5,220732.4692447434,34791.985078099846,Business (Sole Proprietor),Manufacturing,5,4,15.762060378857647
A970768982X,58.0,Male,Nairobi,,4,275037.13198375487,26010.911284534704,Employment (PAYE),Retail/Wholesale,3,8,9.457236227314588
A999126903X,71.0,Male,Rural_SemiArid,Married,0,69780.06595533005,6599.265676971489,Employment (PAYE),Service (Consultancy),3,1,9.45723622731459
A468763500X,63.0,Male,Rural_Uplands,Married,4,691086.1664362885,181549.03137270076,Business (Sole Proprietor),Manufacturing,5,3,26.270100631429415
A866990485X,77.0,Female,Nairobi,Single,4,153946.19362450807,14559.05519402884,Employment (PAYE),Retail/Wholesale,3,5,9.45723622731459
A190547712X,77.0,Male,Rural_SemiArid,Single,0,75900.11469927593,7178.05314391325,Employment (PAYE),Retail/Wholesale,3,5,9.45723622731459
A641755366X,74.0,Male,Nairobi,,2,158354.08637113427,14975.920023723944,Employment (PAYE),Service (Consultancy),3,0,9.457236227314588
A793773681X,48.0,Female,Rural_Uplands,Single,2,385920.7185256384,60829.0566685324,Business (Sole Proprietor),Tech/IT,5,2,15.762060378857647
A285283722X,-5.0,Female,Rural_Uplands,Married,3,303931.400817851,47905.85090721753,Employment (PAYE),Service (Consultancy),5,6,15.762060378857651
A142028540X,53.0,Female,Machakos,Divorced/Widowed,2,505436.2376807779,53111.44330658045,Employment (PAYE),Finance,2,1,10.508040252571767
A366012797X,47.0,Male,Mombasa,Married,1,1032526.4156072424,271245.7284261137,Employment (PAYE),Service (Consultancy),5,1,26.270100631429415
A859803019X,41.0,Male,Nairobi,,6,1900087.139561402,199661.9214590516,Employment (PAYE),Unknown,2,5,10.508040252571767
A570039364X,47.0,Female,Mombasa,Married,5,411773.7158327474,64904.021713823364,Business (Sole Proprietor),Service (Consultancy),5,4,15.762060378857647
A571825556X,24.0,Male,Kiambu,Single,6,53954.50223229216,6803.472975172791,Employment (PAYE),Tech/IT,4,3,12.609648303086122
A662714327X,52.0,Female,Machakos,Married,4,179213.6227071094,11299.10376729309,Rental,Retail/Wholesale,2,1,6.304824151543059
A661296425X,72.0,Female,Machakos,Single,6,59487.55579907043,5625.87867777367,Employment (PAYE),Service (Consultancy),3,1,9.457236227314588
A754773573X,31.0,Male,Rural_SemiArid,Married,3,3420444.6341322847,862612.0775317238,Informal_Sector,Unknown,4,7,25.219296606172243
A270452446X,27.0,Female,Nairobi,Single,4,5288796.767429523,1667246.679594626,Employment (PAYE),Service (Consultancy),5,77,31.524120757715295
A490732457X,33.0,Female,Rural_Uplands,Single,0,711739.1751507535,186974.59754540861,Informal_Sector,Retail/Wholesale,5,1,26.270100631429415
A500346767X,71.0,Male,Rural_SemiArid,,7,972561.1813974285,204394.24084425863,Farming,Tech/IT,4,8,21.016080505143535
A403754671X,61.0,Female,Machakos,Single,6,390981.2132483541,12325.338980439152,Rental,Retail/Wholesale,1,2,3.1524120757715304
A515985367X,62.0,Male,Nairobi,Married,2,464670.5194926482,43944.98870710963,Informal_Sector,Tech/IT,3,4,9.45723622731459
A538912794X,73.0,Male,Nairobi,Married,7,24436.145119399895,1540.6559791940354,Employment (PAYE),Service (Consultancy),2,3,6.304824151543061
A931575232X,74.0,Male,Nairobi,,0,240169.7999881465,30284.567108730647,Employment (PAYE),Service (Consultancy),4,24,12.609648303086122
A463318956X,,Female,Nakuru,Single,3,71558.48787145181,4511.636825798305,Employment (PAYE),Agriculture/Farming,2,1,6.304824151543059
A828960875X,67.0,Female,Nakuru,Married,5,409230.893003152,64503.22044409516,Employment (PAYE),Manufacturing,5,1,15.762060378857651
A741975062X,50.0,Male,Rural_SemiArid,,1,245385.37966507417,7735.558340739614,Employment (PAYE),Service (Consultancy),1,3,3.1524120757715295
A156227043X,24.0,Male,Kiambu,Married,2,4976477.868811791,313758.17856904113,Business (Sole Proprietor),Tech/IT,1,5,6.304824151543059
A947425963X,32.0,Female,Nairobi,Single,0,1061232.5070049318,111514.73900945473,Employment (PAYE),Agriculture/Farming,2,10,10.508040252571767
A777409303X,,Male,Nakuru,Married,5,411172.4425705859,64809.24865919953,Employment (PAYE),Finance,5,4,15.762060378857647
A795038832X,37.0,Female,Rural_Uplands,Married,7,179798.2142839762,5667.980619109638,Employment (PAYE),Retail/Wholesale,1,3,3.1524120757715295
A459327003X,32.0,Male,Rural_SemiArid,Married,6,3315212.188463443,627054.8961994271,Business (Sole Proprietor),Service (Consultancy),3,2,18.914472454629177
A170772317X,65.0,Male,Rural_Uplands,Single,2,256547.22271763897,40437.12814503666,Informal_Sector,Service (Consultancy),5,5,15.762060378857647
A454002758X,-5.0,Male,Kiambu,Married,4,441313.5689458783,55648.08895787274,Business (Sole Proprietor),Retail/Wholesale,4,1,12.609648303086118
A201474984X,59.0,Female,Nakuru,Single,1,285893.4324749375,36050.15635671063,Business (Sole Proprietor),Retail/Wholesale,4,3,12.609648303086122
A699108439X,43.0,Male,Rural_Uplands,Single,6,146351.88050991492,18454.45741725311,Employment (PAYE),Retail/Wholesale,4,2,12.609648303086118
A828404274X,31.0,Female,Kiambu,Married,7,283441.018696224,26805.686703208816,Dividends/Interest,Unknown,3,1,9.457236227314588
A515070154X,74.0,Male,Nairobi,Married,5,14144.055714812293,2229.39460178798,Employment (PAYE),Tech/IT,5,13,15.762060378857651
A405100495X,54.0,Male,Nairobi,Married,2,26329.37192239949,1660.02059991304,Informal_Sector,Service (Consultancy),2,1,6.304824151543059
A370578414X,75.0,Male,Nairobi,Married,6,453361.82326386997,28583.665727016436,Business (Sole Proprietor),Manufacturing,2,2,6.304824151543059
A877103091X,38.0,Female,Kisumu,Married,1,2820146.9057392874,889026.5161102244,Employment (PAYE),Finance,5,1,31.524120757715302
A804980312X,20.0,,Nairobi,Married,5,452404.3579866388,42784.94883746239,Informal_Sector,Service (Consultancy),3,2,9.45723622731459
A747145068X,54.0,Male,Nairobi,Divorced/Widowed,4,91075.7373259891,14355.412707812196,Informal_Sector,Service (Consultancy),5,4,15.762060378857651
A261462131X,66.0,Male,Nairobi,Married,7,30813.8446287244,1942.75871817077,Business (Sole Proprietor),Retail/Wholesale,2,1,6.304824151543061
A457944766X,36.0,Male,Mombasa,Single,4,870472.0160711468,228673.8745903227,Employment (PAYE),Tech/IT,5,0,26.270100631429415
A187512088X,29.0,Male,Kiambu,Single,0,114600.48019959599,14450.717506816902,Rental,Service (Consultancy),4,2,12.609648303086122
A725711790X,,Male,Nakuru,Married,7,704224.9587872478,185000.60534505232,Employment (PAYE),Service (Consultancy),5,2,26.270100631429415
A812548074X,58.0,Female,Nairobi,Married,3,481565.5977098657,15180.932054967154,Employment (PAYE),Service (Consultancy),1,2,3.1524120757715304
A251857566X,50.0,Female,Nairobi,Single,0,549877.380815995,144453.34128983025,Employment (PAYE),Manufacturing,5,13,26.270100631429415
A475617211X,67.0,Male,Kiambu,,1,282208.8168077694,17792.769639880156,Business (Sole Proprietor),Tech/IT,2,4,6.304824151543061
A433108786X,50.0,Male,Nairobi,Married,7,477092.9322692216,30079.870419014853,Rental,Service (Consultancy),2,4,6.304824151543059
A804433388X,41.0,Female,Nairobi,Married,0,224317.6480815397,14142.83325241828,Employment (PAYE),Retail/Wholesale,2,4,6.304824151543059
A849987147X,78.0,Female,Nairobi,Single,5,103470.33150275587,13047.244900534839,Informal_Sector,Manufacturing,4,4,12.609648303086122
A810962214X,,Male,Rural_Uplands,Single,2,63243.73872666672,3987.4065135776746,Employment (PAYE),Unknown,2,2,6.304824151543059
A520861681X,45.0,Male,Nakuru,Married,5,7498.713886678592,236.39036209121255,Employment (PAYE),Agriculture/Farming,1,1,3.1524120757715295
A238460786X,75.0,Male,Nairobi,,0,204502.53621005255,32233.81323372371,Business (Sole Proprietor),Unknown,5,32,15.762060378857651
A738920648X,60.0,Male,Nairobi,,3,2621002.076153599,495748.7157293314,Farming,Retail/Wholesale,3,2,18.91447245462918
A861104727X,,Male,Rural_SemiArid,Single,5,802205.5404040527,84296.08109401872,Informal_Sector,Retail/Wholesale,2,3,10.508040252571767
A190966348X,56.0,Male,Nakuru,Married,5,377589.79151826416,59515.930923511514,Dividends/Interest,Tech/IT,5,3,15.762060378857647
A432411019X,66.0,Female,Kiambu,Single,5,89231.77780696952,11251.813356050108,Employment (PAYE),Retail/Wholesale,4,1,12.609648303086118
A700138002X,34.0,Male,Kisumu,Married,3,1197814.0620462657,314666.9594769664,Informal_Sector,Retail/Wholesale,5,3,26.270100631429415
A504456327X,82.0,Male,Machakos,Divorced/Widowed,7,224366.47258167923,14145.91155129495,Informal_Sector,Service (Consultancy),2,1,6.304824151543061
A790945624X,22.0,Male,Machakos,Single,5,2848780.228649891,359221.1677606038,Employment (PAYE),Retail/Wholesale,2,6,12.609648303086118
A950040559X,19.0,Female,Kiambu,,1,61597.04053213379,3883.5850881057386,Business (Sole Proprietor),Retail/Wholesale,2,2,6.304824151543059
A452699013X,,Female,Kiambu,Married,4,87120.34416250503,2746.392249832526,Business (Sole Proprietor),Unknown,1,8,3.1524120757715304
A973150512X,74.0,Male,Nairobi,Single,3,75289.43388354724,11867.166027624826,Business (Sole Proprietor),Retail/Wholesale,5,5,15.762060378857647
A237217505X,,Male,Rural_SemiArid,,1,29051.414248526195,2747.4608728588514,Informal_Sector,Retail/Wholesale,3,4,9.457236227314588
A819532005X,33.0,Female,Nakuru,Married,3,65803.80696247541,2074.407157002462,Employment (PAYE),Retail/Wholesale,1,1,3.1524120757715304
A854658900X,68.0,Male,Nairobi,Married,3,313271.1503799643,29626.792723459155,Business (Sole Proprietor),Unknown,3,3,9.45723622731459
A990087914X,56.0,,Rural_SemiArid,,7,92198.43751637786,5812.949355877929,Employment (PAYE),Finance,2,6,6.304824151543059
A893253262X,57.0,,Rural_SemiArid,Single,4,825.0442375246429,78.02638252255196,Business (Sole Proprietor),Retail/Wholesale,3,3,9.457236227314588
A835958147X,55.0,Male,Rural_SemiArid,Married,2,1344334.8940283256,211894.87769079668,Dividends/Interest,Retail/Wholesale,3,1,15.762060378857651
A665210546X,77.0,,Rural_Uplands,Married,7,21458.141425470516,676.4490415326657,Employment (PAYE),Finance,1,7,3.1524120757715304
A200344359X,76.0,Female,Rural_SemiArid,Single,7,649424.8651442139,34120.91311978195,Employment (PAYE),Retail/Wholesale,1,6,5.254020126285883
A793663866X,27.0,Female,Nairobi,,1,281200.12529872666,44322.933535008655,Informal_Sector,Unknown,5,1,15.762060378857647
A819896690X,81.0,Male,Rural_Uplands,Married,3,6427262.2287303265,1215682.7438399831,Dividends/Interest,Tech/IT,3,3,18.91447245462918
A554629125X,80.0,Female,Rural_Uplands,Married,6,1197128.3704623084,62897.36552156792,Business (Sole Proprietor),Retail/Wholesale,1,6,5.254020126285884
A645985356X,66.0,Male,Nairobi,Single,3,125881.10215902243,19841.455327876592,Employment (PAYE),Unknown,5,1,15.762060378857647
A488509962X,81.0,Male,Nairobi,Married,0,93611.13850122048,8853.026503139059,Business (Sole Proprietor),Service (Consultancy),3,1,9.457236227314588
A119574893X,49.0,Female,Rural_SemiArid,Married,5,2556351.2868322446,483520.3599914434,Dividends/Interest,Retail/Wholesale,3,1,18.914472454629177
A489336282X,24.0,Female,Nairobi,Married,2,29324.93199030739,1848.8853945484773,Farming,Service (Consultancy),2,2,6.304824151543061
A431642423X,38.0,Male,Rural_Uplands,Married,4,357296.0196524933,11263.442869776218,Employment (PAYE),Agriculture/Farming,1,7,3.1524120757715304
A293555835X,37.0,Male,Nairobi,Single,6,220426.43831534794,27794.998638584442,Rental,Retail/Wholesale,4,1,12.609648303086118
A329987621X,43.0,Female,Nairobi,Single,1,160357.48720840155,5055.128791161437,Employment (PAYE),Service (Consultancy),1,1,3.1524120757715304
A466932310X,32.0,Female,Kiambu,Single,3,456010.4371277512,28750.656173587537,Employment (PAYE),Retail/Wholesale,2,2,6.304824151543059
A922653967X,31.0,Female,Nairobi,Married,5,356589.23310761154,56205.81022692718,Business (Sole Proprietor),Unknown,5,5,15.762060378857647
A622129427X,44.0,Male,Nakuru,Married,1,532906.4193002348,27999.010524303772,Employment (PAYE),Service (Consultancy),1,16,5.254020126285884
A306164050X,57.0,Male,Mombasa,Single,7,330533.5607634372,31259.33965195266,Employment (PAYE),Retail/Wholesale,3,3,9.457236227314588
A343248743X,75.0,Male,Nairobi,,4,502083.69481984683,105518.31350653818,Rental,Tech/IT,4,1,21.016080505143535
A247709679X,45.0,Male,Nairobi,Single,2,308676.10103378876,48653.71342004942,Business (Sole Proprietor),Finance,5,1,15.762060378857647
A266371119X,43.0,Female,Kiambu,Single,0,99793.63364928887,3145.906558011383,Dividends/Interest,Unknown,1,11,3.1524120757715295
A182855381X,80.0,Male,Nairobi,Married,7,269952.660291657,42550.10130950346,Rental,Service (Consultancy),5,1,15.762060378857647
A417604347X,83.0,Male,Machakos,Single,2,91896.67806804841,8690.885929950135,Rental,Unknown,3,3,9.457236227314588
A946237594X,42.0,Female,Kiambu,Single,7,83235.98896049777,10495.765469514357,Employment (PAYE),Service (Consultancy),4,10,12.609648303086122
A208599066X,20.0,Male,Nairobi,,0,162068.60235830108,15327.210575331675,Employment (PAYE),Retail/Wholesale,3,2,9.457236227314588
A645127678X,,Male,Kiambu,Married,1,224328.16002795927,28286.99202430988,Business (Sole Proprietor),Unknown,4,1,12.609648303086118
A927720428X,59.0,Female,Nairobi,Married,2,282896.9453279408,44590.38733253394,Employment (PAYE),Tech/IT,5,5,15.762060378857647
A679574436X,23.0,Female,Nairobi,Single,7,1060836.4312888107,55736.55960688703,Farming,Manufacturing,1,3,5.254020126285884
A996703082X,56.0,Female,Nairobi,Single,2,127045.92016481335,16020.043716202532,Business (Sole Proprietor),Unknown,4,4,12.609648303086118
A893112954X,69.0,Male,Rural_Uplands,Married,2,360511.0509382121,34094.38171280114,Employment (PAYE),Tech/IT,3,5,9.457236227314588
A665359037X,40.0,Female,Rural_SemiArid,Single,4,320309.0439001868,40389.84391879127,Business (Sole Proprietor),Retail/Wholesale,4,5,12.609648303086118
A140531056X,67.0,Female,Rural_Uplands,Single,1,107694.90651964412,16974.936190580607,Informal_Sector,Unknown,5,4,15.762060378857647
A810741110X,60.0,Male,Nairobi,Married,6,299722.15644267586,47242.38726730875,Employment (PAYE),Retail/Wholesale,5,5,15.762060378857651
A461597989X,36.0,Male,Nairobi,Married,0,1207523.4960740504,317217.6375668077,Employment (PAYE),Tech/IT,5,10,26.270100631429415
A922816526X,68.0,Female,Mombasa,Single,2,354959.62348429865,11189.790034832187,Farming,Retail/Wholesale,1,1,3.1524120757715304
A763606238X,28.0,Male,Kisumu,Single,1,376953.03894587455,59415.565598587535,Employment (PAYE),Retail/Wholesale,5,2,15.762060378857647
A240712839X,29.0,Female,Rural_SemiArid,Divorced/Widowed,6,93153.83111064752,2936.592620975869,Employment (PAYE),Manufacturing,1,6,3.1524120757715304
A741288486X,25.0,Male,Nairobi,Single,5,5143725.996231212,648605.7577991688,Employment (PAYE),Service (Consultancy),2,3,12.609648303086123
A504499880X,41.0,Male,Nairobi,Married,4,101464.61992349394,12794.331724415635,Business (Sole Proprietor),Manufacturing,4,1,12.609648303086122
A265627642X,58.0,Male,Nakuru,,4,21989.59815027496,2079.6082425087025,Business (Sole Proprietor),Unknown,3,4,9.45723622731459
A274211616X,53.0,Female,Rural_Uplands,Divorced/Widowed,5,975081.347981851,51230.97027062614,Business (Sole Proprietor),Service (Consultancy),1,2,5.254020126285884
A294181873X,72.0,Male,Rural_Uplands,,1,225883.45073652177,7120.777178187547,Informal_Sector,Tech/IT,1,23,3.1524120757715295
A992649957X,,Female,Nakuru,Single,0,170320.50568287907,16107.612565986641,Dividends/Interest,Agriculture/Farming,3,7,9.457236227314588
A843937341X,64.0,Female,Rural_SemiArid,Single,1,118381.68824555373,14927.514543020165,Informal_Sector,Finance,4,9,12.609648303086118
